scrape_date,listing_url,year,transmission,mileage,fuel,municipality,color,make,model,price_value,price_currency,price,mileage_raw,age,region
2025-04-28 09:57:17.864920,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:57:17.864928,https://www.merrjep.al/njoftim/vw-tiguan-2-0-naft-viti-2009/14958993,2009,Automatik,190000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Tiguan,8800.0,EUR,88000,190 000 - 199 999,16,Durres
2025-04-28 09:57:17.864936,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:57:17.864944,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:57:17.864952,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:57:17.864976,https://www.merrjep.al/njoftim/okazion-3390-euro-makine-ekonomike/15139528,2007,Manual,20000,Dizel / Naftë,Vlorë,Gri,Ford,S-Max,3390.0,EUR,33900,20 000 - 24 999,18,Vlore
2025-04-28 09:57:17.864991,https://www.merrjep.al/njoftim/citroen-c-4-viti-2014-manual/14999573,2014,Manual,15000,Dizel / Naftë,Durrës,E Zezë,Citroën,C4,5400.0,EUR,54000,15 000 - 19 999,11,Durres
2025-04-28 09:57:17.865007,https://www.merrjep.al/njoftim/suzuki-1-6-naft-s-4-viti-2010-manual/14999455,2010,Manual,15000,Dizel / Naftë,Durrës,E Zezë,Suzuki,SX4,5200.0,EUR,52000,15 000 - 19 999,15,Durres
2025-04-28 09:57:17.865024,https://www.merrjep.al/njoftim/tyota-hibrid-viti-2015-automat/14993009,2015,Automatik,10000,Hibrid & CNG,Durrës,Gri,Toyota,Yaris,8700.0,EUR,87000,10 000 - 14 999,10,Durres
2025-04-28 09:57:17.865036,https://www.merrjep.al/njoftim/nissan-note/13367978,2007,Manual,200000,Benzin,Fier,Portokalli,Nissan,Note,2600.0,EUR,26000,200 000 - 249 999,18,Other
2025-04-28 09:57:17.865050,https://www.merrjep.al/njoftim/nisan-qashqai-2-0-nafte-automat/15153317,2009,Automatik,190000,Dizel / Naftë,Durrës,E Bardhë,Nissan,Qashqai,6800.0,EUR,68000,190 000 - 199 999,16,Durres
2025-04-28 09:57:17.865059,https://www.merrjep.al/njoftim/shitet-vw-touran-1-6-nafte/10917740,2011,Automatik,200000,Dizel / Naftë,Tiranë,Blu,VW Volkswagen,Touran,6900.0,EUR,69000,200 000 - 249 999,14,Tirane
2025-04-28 09:57:17.865068,https://www.merrjep.al/njoftim/pezho-1-6-naft-viti-2013-manual/15000955,2013,Manual,15000,Dizel / Naftë,Durrës,E Argjendtë,Peugeot,208,4300.0,EUR,43000,15 000 - 19 999,12,Durres
2025-04-28 09:57:17.865076,https://www.merrjep.al/njoftim/tiguan-2013-naft-2-0-km-179-automat-10800-euro/15187509,2013,Automatik,0,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Tiguan,10800.0,EUR,108000,0 - 4 999,12,Tirane
2025-04-28 09:57:17.865323,https://www.merrjep.al/njoftim/blej-makina/14458807,2006,Automatik,150000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Golf,500.0,EUR,5000,150 000 - 159 999,19,Tirane
2025-04-28 09:57:17.865348,https://www.merrjep.al/njoftim/audi-rs3-2015-naft-2-0-automat-13800-euro-okazion/15186021,2015,Automatik,0,Dizel / Naftë,Tiranë,E Bardhë,Audi,RS3,13800.0,EUR,138000,0 - 4 999,10,Tirane
2025-04-28 09:57:17.865372,https://www.merrjep.al/njoftim/blej-makinaa/13952374,2008,Automatik,130000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,C 220,2000.0,EUR,20000,130 000 - 139 999,17,Tirane
2025-04-28 09:57:17.865382,https://www.merrjep.al/njoftim/blej-makina-okazion/11481039,2007,Automatik,130000,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,E 220,1100.0,EUR,11000,130 000 - 139 999,18,Tirane
2025-04-28 09:57:17.865391,https://www.merrjep.al/njoftim/audi-q5-viti-2010/15180362,2010,Automatik,200000,Dizel / Naftë,Durrës,E Bardhë,Audi,Q5,10500.0,EUR,105000,200 000 - 249 999,15,Durres
2025-04-28 09:57:17.865399,https://www.merrjep.al/njoftim/mercedes-benz-c-kalas-220-cdi-viti-2008/15099211,2008,Automatik,190000,Dizel / Naftë,Durrës,Gri,Mercedes-Benz,C 220,8700.0,EUR,87000,190 000 - 199 999,17,Durres
2025-04-28 09:57:17.865408,https://www.merrjep.al/njoftim/okazionnnn-pak-dit/15152119,2014,Automatik,180000,Dizel / Naftë,Durrës,E Bardhë,Audi,A6,11990.0,EUR,119900,180 000 - 189 999,11,Durres
2025-04-28 09:57:17.865416,https://www.merrjep.al/njoftim/toyota-yaris-1-4-automat-nafte/15144239,2006,Automatik,160000,Dizel / Naftë,Durrës,Gri,Toyota,Yaris,5700.0,EUR,57000,160 000 - 169 999,19,Durres
2025-04-28 09:57:17.865424,https://www.merrjep.al/njoftim/super-okazion/15192727,2015,Automatik,200000,Dizel / Naftë,Durrës,E Bardhë,Mercedes-Benz,E 250,13500.0,EUR,135000,200 000 - 249 999,10,Durres
2025-04-28 09:57:17.865432,https://www.merrjep.al/njoftim/okazion-audi-a8-4-2/15216268,2012,Automatik,190000,Benzin,Krujë,E Zezë,Audi,A8,7600.0,EUR,76000,190 000 - 199 999,13,Other
2025-04-28 09:57:17.865440,https://www.merrjep.al/njoftim/jaguar-f-pace-r-sport-full-opsion/15216264,2017,Automatik,130000,Dizel / Naftë,Krujë,E Zezë,Jaguar,F-Pace,15000.0,EUR,150000,130 000 - 139 999,8,Other
2025-04-28 09:57:17.865449,https://www.merrjep.al/njoftim/nissan-juke-1-6-2012-automatik-e-sapotarguar/15146393,2012,Automatik,190000,Benzin,Elbasan,E Zezë,Nissan,Juke,6900.0,EUR,69000,190 000 - 199 999,13,Other
2025-04-28 09:57:17.865457,https://www.merrjep.al/njoftim/mercedes-2010-naft-220-automat-germany-9500-euro/15186014,2010,Automatik,0,Dizel / Naftë,Tiranë,E Zezë,Mercedes-Benz,220,9500.0,EUR,95000,0 - 4 999,15,Tirane
2025-04-28 09:57:17.865465,https://www.merrjep.al/njoftim/volvo-xc60-2019-naft-2-0-km-93-elektrike-30000-italy/15187566,2019,Automatik,0,Dizel / Naftë,Tiranë,E Zezë,Volvo,XC 60,30000.0,EUR,300000,0 - 4 999,6,Tirane
2025-04-28 09:57:17.865474,https://www.merrjep.al/njoftim/okazion-panda-4x4/15149015,2005,Manual,200000,Benzin,Durrës,Blu,Fiat,Panda,3500.0,EUR,35000,200 000 - 249 999,20,Durres
2025-04-28 09:57:17.865482,https://www.merrjep.al/njoftim/shitet-hyundai-i30/15223106,2012,Automatik,170000,Dizel / Naftë,Tiranë,Blu,Hyundai,i30,1.0,EUR,10,170 000 - 179 999,13,Tirane
2025-04-28 09:57:17.865490,https://www.merrjep.al/njoftim/tiguan-benzin-gaz-prins/15132532,2013,Automatik,200000,Gaz (TNG) / Benzinë,Krujë,Bezhë,VW Volkswagen,Tiguan,7000.0,EUR,70000,200 000 - 249 999,12,Other
2025-04-28 09:57:17.865499,https://www.merrjep.al/njoftim/shitet-volkswagen-polo/15173562,2013,Automatik,190000,Dizel / Naftë,Tiranë,Gri,VW Volkswagen,Polo,1.0,EUR,10,190 000 - 199 999,12,Tirane
2025-04-28 09:57:17.865508,https://www.merrjep.al/njoftim/blej-makina/13629664,2006,Automatik,130000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Golf,600.0,EUR,6000,130 000 - 139 999,19,Tirane
2025-04-28 09:57:17.865516,https://www.merrjep.al/njoftim/audi-a6-2014-naft-3-0-automat-12800-euro/15186006,2014,Automatik,0,Dizel / Naftë,Tiranë,E Zezë,Audi,A6,12800.0,EUR,128000,0 - 4 999,11,Tirane
2025-04-28 09:57:17.865524,https://www.merrjep.al/njoftim/ford-c-max-2014-1-6-naft-manual/15089760,2014,Manual,15000,Dizel / Naftë,Durrës,E Zezë,Ford,C-Max,5400.0,EUR,54000,15 000 - 19 999,11,Durres
2025-04-28 09:57:17.865532,https://www.merrjep.al/njoftim/audi-a8-4-2-diesel-tdi-quatro-2010-letra-sapo-paguara-nderro/15203184,2010,Automatik,200000,Dizel / Naftë,Fier,Gri,Audi,A8,12000.0,EUR,120000,200 000 - 249 999,15,Other
2025-04-28 09:57:17.865541,https://www.merrjep.al/njoftim/hyndai-i-20-viti-2012-gaz-benxin-manual/15076295,2012,Manual,15000,Gaz (TNG) / Benzinë,Durrës,E Bardhë,Hyundai,i20,4300.0,EUR,43000,15 000 - 19 999,13,Durres
2025-04-28 09:57:17.865549,https://www.merrjep.al/njoftim/citroen-c4-picaso-1-6-benzin-2011-sapo-ardhur-nga-zvicra/15203176,2011,Manual,190000,Benzin,Fier,E Zezë,Citroën,C4,3700.0,EUR,37000,190 000 - 199 999,14,Other
2025-04-28 09:57:17.865557,https://www.merrjep.al/njoftim/subaru-outback-2-5-benzin-+gaz-2014-xhama-te-zinj-origjinal/15165472,2014,Automatik,180000,Gaz (TNG) / Benzinë,Fier,E Bardhë,Subaru,OUTBACK,8700.0,EUR,87000,180 000 - 189 999,11,Other
2025-04-28 09:57:17.865566,https://www.merrjep.al/njoftim/shitet-bmw-x5-2019/15157798,2019,Automatik,110000,Tjetër,Tiranë,E Zezë,BMW,X5,42000.0,EUR,420000,110 000 - 119 999,6,Tirane
2025-04-28 09:57:17.865574,https://www.merrjep.al/njoftim/mercedes-benz-cls400-3-0-benzin-look-amg-full-options/15162575,2015,Automatik,140000,Benzin,Fier,E Zezë,Mercedes-Benz,CLS 400,19500.0,EUR,195000,140 000 - 149 999,10,Other
2025-04-28 09:57:17.865582,https://www.merrjep.al/njoftim/bmw-x5-3-0-benzin-gaz-2007-panorama-xhama-te-zinj-origjinal/15176161,2007,Automatik,190000,Gaz (TNG) / Benzinë,Tiranë,E Bardhë,BMW,X5,7500.0,EUR,75000,190 000 - 199 999,18,Tirane
2025-04-28 09:57:17.865591,https://www.merrjep.al/njoftim/shitet-citroen-c4-picasso-1-6-nafte-viti-2007/15099286,2007,Manual,200000,Dizel / Naftë,Durrës,Blu,Citroën,C4,3400.0,EUR,34000,200 000 - 249 999,18,Durres
2025-04-28 09:57:17.865599,https://www.merrjep.al/njoftim/volvo-v-40-viti-2015-1-6-naft-viti-2015/14999439,2015,Manual,15000,Dizel / Naftë,Durrës,E Bardhë,Volvo,V40,7300.0,EUR,73000,15 000 - 19 999,10,Durres
2025-04-28 09:57:17.865607,https://www.merrjep.al/njoftim/shitet-vw-golf-7-r-line-2015-2-0-benzin/15062181,2015,Automatik,80000,Benzin,Durrës,Gri,VW Volkswagen,Golf,13500.0,EUR,135000,80 000 - 84 999,10,Durres
2025-04-28 09:57:17.865615,https://www.merrjep.al/njoftim/volvo-xc60/14749043,2011,Automatik,200000,Benzin,Tiranë,E Zezë,Volvo,XC 60,8900.0,EUR,89000,200 000 - 249 999,14,Tirane
2025-04-28 09:57:17.865623,https://www.merrjep.al/njoftim/c220-automat-perfek/15062828,2007,Automatik,200000,Dizel / Naftë,Krujë,E Zezë,Mercedes-Benz,C 220,3999.0,EUR,39990,200 000 - 249 999,18,Other
2025-04-28 09:57:17.865631,https://www.merrjep.al/njoftim/shitet-glk-280-automatik/15098954,2009,Automatik,20000,Gaz (TNG) / Benzinë,Fier,E Zezë,Mercedes-Benz,GLK 280,12000.0,EUR,120000,20 000 - 24 999,16,Other
2025-04-28 09:57:17.865639,https://www.merrjep.al/njoftim/shitet-mercedes-benz/15137147,2007,Automatik,20000,Benzin,Fier,Blu,Mercedes-Benz,C 180,6000.0,EUR,60000,20 000 - 24 999,18,Other
2025-04-28 09:57:17.865646,https://www.merrjep.al/njoftim/shitet-toyota-auris-1-4naft-2010/15202816,2010,Manual,200000,Dizel / Naftë,Tiranë,E Zezë,Toyota,Auris,5000.0,EUR,50000,200 000 - 249 999,15,Tirane
2025-04-28 09:57:17.865672,https://www.merrjep.al/njoftim/shitet/11572727,2015,Automatik,150000,Benzin,Tiranë,E Zezë,Land Rover,Range Rover,35000.0,EUR,350000,150 000 - 159 999,10,Tirane
2025-04-28 09:57:17.865681,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:57:17.865690,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:57:17.865698,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:57:17.865716,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:57:17.865724,https://www.merrjep.al/njoftim/volvo-2-4-naft-automat/11715066,2010,Automatik,200000,Dizel / Naftë,Durrës,E Zezë,Volvo,XC 60,9800.0,EUR,98000,200 000 - 249 999,15,Durres
2025-04-28 09:57:17.865732,https://www.merrjep.al/njoftim/volvo-xc60-automat/11033176,2010,Automatik,190000,Dizel / Naftë,Durrës,Kafe,Volvo,XC 60,10300.0,EUR,103000,190 000 - 199 999,15,Durres
2025-04-28 09:57:17.865922,https://www.merrjep.al/njoftim/ford-fusion-2010/11667865,2010,Manual,180000,Dizel / Naftë,Durrës,Lejla,Ford,Fusion,3700.0,EUR,37000,180 000 - 189 999,15,Durres
2025-04-28 09:57:17.865941,https://www.merrjep.al/njoftim/ford-kuga-magma-edition/14528600,2012,Automatik,170000,Dizel / Naftë,Tiranë,E Zezë,Ford,Kuga,7500.0,EUR,75000,170 000 - 179 999,13,Tirane
2025-04-28 09:57:17.865950,https://www.merrjep.al/njoftim/ford-fiesta-2010/13609936,2010,Manual,190000,Dizel / Naftë,Durrës,Vishnje,Ford,Fiesta,3900.0,EUR,39000,190 000 - 199 999,15,Durres
2025-04-28 09:57:17.865958,https://www.merrjep.al/njoftim/mazda-2-automat/13959762,2004,Automatik,180000,Benzin,Durrës,Gri,Mazda,2,3200.0,EUR,32000,180 000 - 189 999,21,Durres
2025-04-28 09:57:17.865967,https://www.merrjep.al/njoftim/caddy/14656544,2005,Manual,200000,Benzin,Durrës,E Bardhë,VW Volkswagen,Caddy,4900.0,EUR,49000,200 000 - 249 999,20,Durres
2025-04-28 09:57:17.865974,https://www.merrjep.al/njoftim/honda-cr-v/14953617,2006,Manual,200000,Dizel / Naftë,Durrës,Gri,Honda,CR-V,5500.0,EUR,55000,200 000 - 249 999,19,Durres
2025-04-28 09:57:17.865990,https://www.merrjep.al/njoftim/c-200-kompresor/15022560,2005,Automatik,190000,Benzin,Durrës,Gri,Mercedes-Benz,C 200,5000.0,EUR,50000,190 000 - 199 999,20,Durres
2025-04-28 09:57:17.866014,https://www.merrjep.al/njoftim/mercedez-benz-c-220/14864287,2015,Automatik,180000,Dizel / Naftë,Durrës,E Zezë,Mercedes-Benz,C 220,17900.0,EUR,179000,180 000 - 189 999,10,Durres
2025-04-28 09:57:17.866022,https://www.merrjep.al/njoftim/fiat-grande-punto-1-3-naft-viti-2007/15154047,2007,Manual,15000,Dizel / Naftë,Durrës,E Kuqe,Fiat,Grande Punto,2990.0,EUR,29900,15 000 - 19 999,18,Durres
2025-04-28 09:57:17.866038,https://www.merrjep.al/njoftim/citroen-c-4-automat-viti-2016-1-6-naft/15149665,2016,Automatik,15000,Dizel / Naftë,Durrës,E Bardhë,Citroën,C4,6800.0,EUR,68000,15 000 - 19 999,9,Durres
2025-04-28 09:57:17.866071,https://www.merrjep.al/njoftim/ford-kuga-automat/15078493,2010,Automatik,150000,Dizel / Naftë,Durrës,E Bardhë,Ford,Kuga,8300.0,EUR,83000,150 000 - 159 999,15,Durres
2025-04-28 09:57:17.866078,https://www.merrjep.al/njoftim/toyota-yaris-automat/15190277,2012,Automatik,70000,Benzin,Durrës,Gri,Toyota,Yaris,7200.0,EUR,72000,70 000 - 74 999,13,Durres
2025-04-28 09:57:17.866095,https://www.merrjep.al/njoftim/mercedes-c-class-220/15140940,2011,Automatik,20000,Dizel / Naftë,Vlorë,E Zezë,Mercedes-Benz,C 220,7300.0,EUR,73000,20 000 - 24 999,14,Vlore
2025-04-28 09:57:17.866103,https://www.merrjep.al/njoftim/c-class-benzine-gas/15192474,2003,Automatik,30000,Gaz (TNG) / Benzinë,Shkodër,Blu,Mercedes-Benz,C 200,3700.0,EUR,37000,30 000 - 34 999,22,Other
2025-04-28 09:57:17.866111,https://www.merrjep.al/njoftim/golf-6-1-6-tdi-blue-motion/15199133,2010,Automatik,200000,Dizel / Naftë,Durrës,E Bardhë,VW Volkswagen,Golf,6900.0,EUR,69000,200 000 - 249 999,15,Durres
2025-04-28 09:57:17.866128,https://www.merrjep.al/njoftim/suv-honda-crv-1-6-nafte-zvicera/14752072,2015,Manual,140000,Dizel / Naftë,Fier,E Bardhë,Honda,CR-V,15.0,EUR,150,140 000 - 149 999,10,Other
2025-04-28 09:57:17.866137,https://www.merrjep.al/njoftim/touran-2012/15160840,2012,Manual,190000,Dizel / Naftë,Tiranë,E Zezë,VW Volkswagen,Touran,7800.0,EUR,78000,190 000 - 199 999,13,Tirane
2025-04-28 09:57:17.866145,https://www.merrjep.al/njoftim/volvo-xc60-r-design-2-4-diesel-d4-awd-zvicra/15135008,2014,Automatik,200000,Dizel / Naftë,Korçë,Gri,Volvo,XC 60,11500.0,EUR,115000,200 000 - 249 999,11,Other
2025-04-28 09:57:17.866200,https://www.merrjep.al/njoftim/shitet-volkswagen-tiguan/15223125,2012,Automatik,130000,Dizel / Naftë,Tiranë,Blu,VW Volkswagen,Tiguan,1.0,EUR,10,130 000 - 139 999,13,Tirane
2025-04-28 09:57:17.866208,https://www.merrjep.al/njoftim/land-rover-discovery-sport-2016/15168810,2016,Automatik,200000,Dizel / Naftë,Durrës,E Zezë,Land Rover,Discovery Sport,15000.0,EUR,150000,200 000 - 249 999,9,Durres
2025-04-28 09:57:17.866217,https://www.merrjep.al/njoftim/mitsubishi-colt-automat/11556718,2013,Automatik,160000,Benzin,Durrës,Blu,Mitsubishi,Colt,4900.0,EUR,49000,160 000 - 169 999,12,Durres
2025-04-28 09:57:17.866228,https://www.merrjep.al/njoftim/ford-fiesta-automat/13959938,2005,Automatik,160000,Benzin,Durrës,Gri,Ford,Fiesta,3700.0,EUR,37000,160 000 - 169 999,20,Durres
2025-04-28 09:57:17.866237,https://www.merrjep.al/njoftim/toyota-urban-cruiser-1-4-naft/11549158,2010,Manual,190000,Dizel / Naftë,Durrës,Kafe,Toyota,Urban Cruiser,6300.0,EUR,63000,190 000 - 199 999,15,Durres
2025-04-28 09:57:17.866247,https://www.merrjep.al/njoftim/ford-fusion-automat/13916490,2006,Automatik,190000,Benzin,Durrës,Portokalli,Ford,Fusion,3900.0,EUR,39000,190 000 - 199 999,19,Durres
2025-04-28 09:57:17.866255,https://www.merrjep.al/njoftim/ford-focus/14751640,2007,Manual,190000,Benzin,Durrës,E Bardhë,Ford,Focus,3200.0,EUR,32000,190 000 - 199 999,18,Durres
2025-04-28 09:57:17.866263,https://www.merrjep.al/njoftim/range-rover-velar-3-0-nafte-2019/15166347,2019,Automatik,100000,Dizel / Naftë,Durrës,E Zezë,Land Rover,Range Rover Velar,38000.0,EUR,380000,100 000 - 109 999,6,Durres
2025-04-28 09:57:17.866272,https://www.merrjep.al/njoftim/audi-q5/14628351,2011,Automatik,190000,Dizel / Naftë,Durrës,E Bardhë,Audi,Q5,12300.0,EUR,123000,190 000 - 199 999,14,Durres
2025-04-28 09:57:17.866280,https://www.merrjep.al/njoftim/ford-kuga-2016-2-0-nafte-4x4/15171607,2016,Automatik,150000,Dizel / Naftë,Tiranë,E Zezë,Ford,Kuga,12700.0,EUR,127000,150 000 - 159 999,9,Tirane
2025-04-28 09:57:17.866288,https://www.merrjep.al/njoftim/golf-5/14656072,2005,Manual,170000,Benzin,Durrës,Blu,VW Volkswagen,Golf,3700.0,EUR,37000,170 000 - 179 999,20,Durres
2025-04-28 09:57:17.866296,https://www.merrjep.al/njoftim/ford-fucus/11003615,2008,Manual,190000,Dizel / Naftë,Durrës,E Zezë,Ford,Focus,3900.0,EUR,39000,190 000 - 199 999,17,Durres
2025-04-28 09:57:17.866303,https://www.merrjep.al/njoftim/caddy-maxxi/14843338,2014,Manual,190000,Dizel / Naftë,Durrës,E Bardhë,VW Volkswagen,Caddy,9200.0,EUR,92000,190 000 - 199 999,11,Durres
2025-04-28 09:57:17.866311,https://www.merrjep.al/njoftim/ford-kuga/14715985,2014,Automatik,180000,Dizel / Naftë,Durrës,Kafe,Ford,Kuga,10300.0,EUR,103000,180 000 - 189 999,11,Durres
2025-04-28 09:57:17.866319,https://www.merrjep.al/njoftim/vw-tiguan-2015-2-0-nafte/15159570,2015,Automatik,180000,Dizel / Naftë,Tiranë,E Bardhë,VW Volkswagen,Tiguan,10700.0,EUR,107000,180 000 - 189 999,10,Tirane
2025-04-28 09:57:17.866327,https://www.merrjep.al/njoftim/toyota-yaris-1-4-naft/15049771,2013,Manual,150000,Dizel / Naftë,Durrës,Gri,Toyota,Yaris,6000.0,EUR,60000,150 000 - 159 999,12,Durres
2025-04-28 09:57:17.866334,https://www.merrjep.al/njoftim/a-klas-1-8-naft-viti-2012-manual/15047796,2012,Manual,20000,Dizel / Naftë,Durrës,E Argjendtë,Mercedes-Benz,A 180,3200.0,EUR,32000,20 000 - 24 999,13,Durres
2025-04-28 09:57:17.866387,https://www.merrjep.al/njoftim/a4-sline-2012-automat-2-0-tfsi-me-defekt/14573155,2012,Automatik,200000,Benzin,Krujë,E Zezë,Audi,A4,3500.0,EUR,35000,200 000 - 249 999,13,Other
2025-04-28 09:57:17.866403,https://www.merrjep.al/njoftim/shitet-volkswagen-touran-1-4-2014-benzine-gaz-full-opsion/15219683,2014,Automatik,200000,Gaz (TNG) / Benzinë,Durrës,E Zezë,VW Volkswagen,Touran,13000.0,EUR,130000,200 000 - 249 999,11,Durres
2025-04-28 09:57:17.866413,https://www.merrjep.al/njoftim/honda-pilot-4wd-3-5-benzin-gaz-pa-taks-lluksi-7+1-vendshe/15181205,2009,Automatik,250000,Dizel / Naftë,Fier,Gri,Honda,Model tjetër,9900.0,EUR,99000,250 000 - 299 999,16,Other
2025-04-28 09:57:17.866422,https://www.merrjep.al/njoftim/mercedes-benz-e270-diesel-cdi-2003-automatik-letra-paguara/15140796,2003,Automatik,300000,Dizel / Naftë,Fier,Gri,Mercedes-Benz,E 270,3100.0,EUR,31000,300 000 - 349 999,22,Other
2025-04-28 09:57:17.866432,https://www.merrjep.al/njoftim/ford-focus-1-6-nafte/15186514,2006,Manual,200000,Dizel / Naftë,Tiranë,Gri,Ford,Focus,2500.0,EUR,25000,200 000 - 249 999,19,Tirane
2025-04-28 09:57:17.866439,https://www.merrjep.al/njoftim/bmw-x1-x-drive-viti-12-2010-automatike-motorr-2-0-nafte/15200353,2010,Automatik,160000,Dizel / Naftë,Tiranë,Kafe,BMW,X1,8900.0,EUR,89000,160 000 - 169 999,15,Tirane
2025-04-28 09:57:17.866465,https://www.merrjep.al/njoftim/okazion-2012-passat-2-0-tdi-sel/14520556,2012,Automatik,140000,Dizel / Naftë,Durrës,E Zezë,VW Volkswagen,Passat,7800.0,EUR,78000,140 000 - 149 999,13,Durres
2025-04-28 09:57:17.866473,https://www.merrjep.al/njoftim/audi-a8l-60-tfsi/15175095,2022,Automatik,35000,Benzin,Tiranë,E Gjelbër,Audi,A8,58000.0,EUR,580000,35 000 - 39 999,3,Tirane
2025-04-28 09:57:17.866481,https://www.merrjep.al/njoftim/porshe-cayenne-3-6-benzin-2011-xhama-te-zinj-origjinal/15176279,2011,Automatik,200000,Benzin,Fier,Gri,Porsche,Cayenne,13200.0,EUR,132000,200 000 - 249 999,14,Other
2025-04-28 09:57:17.866489,https://www.merrjep.al/njoftim/mercedes-benz-c240-benzin-gaz-2004-automatik-xhama-te-zinj/15169998,2004,Automatik,200000,Gaz (TNG) / Benzinë,Fier,E Gjelbër,Mercedes-Benz,C 240,3700.0,EUR,37000,200 000 - 249 999,21,Other
2025-04-28 09:57:17.866498,https://www.merrjep.al/njoftim/porsche-cayenne-3-6-benzin-2015-panorama-full-options/15158241,2015,Automatik,150000,Benzin,Fier,E Zezë,Porsche,Cayenne,27000.0,EUR,270000,150 000 - 159 999,10,Other
2025-04-28 09:57:17.866507,https://www.merrjep.al/njoftim/bmw-x5-3-5d-diesel-2013-x-driver-panorama-full-options/15142416,2013,Automatik,200000,Dizel / Naftë,Fier,Gri,BMW,X5,10500.0,EUR,105000,200 000 - 249 999,12,Other
2025-04-28 09:57:17.866515,https://www.merrjep.al/njoftim/bmw-320-d/15084334,2013,Automatik,200000,Dizel / Naftë,Tiranë,E Bardhë,BMW,320,8999.0,EUR,89990,200 000 - 249 999,12,Tirane
2025-04-28 09:57:17.866523,https://www.merrjep.al/njoftim/bmw-730d-3-0-diesel-xhamat-e-zinj-super-gjendje-nderrohet/14724182,2010,Automatik,200000,Dizel / Naftë,Fier,E Zezë,BMW,730,10500.0,EUR,105000,200 000 - 249 999,15,Other
2025-04-28 09:57:17.866531,https://www.merrjep.al/njoftim/bmw-activehybrit-7/15219587,2010,Automatik,190000,Benzin,Durrës,E Zezë,BMW,ActiveHybrid 7,13900.0,EUR,139000,190 000 - 199 999,15,Durres
2025-04-28 09:57:17.866539,https://www.merrjep.al/njoftim/shitet-b-class-180-nafte-viti-2015/14654010,2015,Manual,160000,Dizel / Naftë,Durrës,Gri,Mercedes-Benz,B 180,11000.0,EUR,110000,160 000 - 169 999,10,Durres
2025-04-28 09:57:17.866547,https://www.merrjep.al/njoftim/vw-golf-plus-1-9-diesel-tdi-2006-manual/15146591,2006,Manual,250000,Dizel / Naftë,Fier,E Zezë,VW Volkswagen,Golf Plus,3200.0,EUR,32000,250 000 - 299 999,19,Other
2025-04-28 09:57:17.866556,https://www.merrjep.al/njoftim/volkswagen-golf-gti-rabbit-edition/14859708,2019,Manual,100000,Benzin,Durrës,E Bardhë,VW Volkswagen,Golf,20500.0,EUR,205000,100 000 - 109 999,6,Durres
2025-04-28 09:57:17.866564,https://www.merrjep.al/njoftim/2009-ford-focus-1-6-nafte/14388775,2009,Manual,200000,Dizel / Naftë,Durrës,Gri,Ford,Focus,3600.0,EUR,36000,200 000 - 249 999,16,Durres
2025-04-28 09:57:17.866572,https://www.merrjep.al/njoftim/golf5-naft-1-9-viti-2006-manual/15197080,2006,Manual,20000,Dizel / Naftë,Durrës,Gri,VW Volkswagen,Golf,3700.0,EUR,37000,20 000 - 24 999,19,Durres
